frame_id,image_num,latitude,longitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,steering_angle,throttle,brake,speed,label
0,10915,-0.001231150033902395,-0.00048818636799974444,0.004876990802586079,-0.020030349493026733,17.19123077392578,7.168397928580816e-07,-4.850979706816361e-08,2.118128450412371e-10,-0.03827653080224991,0.8500000238418579,0.0,0.30254955589932975,normal
1,10916,-0.001231150033902395,-0.00048818636799974444,0.004876990802586079,-0.020030349493026733,17.19123077392578,7.168397928580816e-07,-4.850979706816361e-08,2.118128450412371e-10,-0.03827653080224991,0.8500000238418579,0.0,0.30254955589932975,normal
2,10917,-0.001231150033902395,-0.00048818636799974444,0.004876990802586079,-0.020030349493026733,17.19123077392578,7.168397928580816e-07,-4.850979706816361e-08,2.118128450412371e-10,-0.03827653080224991,0.8500000238418579,0.0,0.30254955589932975,normal
3,10918,-0.001231150033902395,-0.00048818636799974444,-6.145736551843584e-05,-0.009999810717999935,14.767143249511719,-3.026766535185743e-07,1.8794726486248692e-07,5.025063698482768e-11,-0.03827653080224991,0.8500000238418579,0.0,0.3853870600462152,normal
4,10919,-0.001231150033902395,-0.00048818636799974444,-0.0049384478479623795,0.010030539706349373,12.735107421875,3.3734960425135796e-07,-3.559369332606366e-08,-5.054131765880321e-11,-0.03827653080224991,0.8500000238418579,0.0,0.6843620359899641,normal
5,10920,-0.001231150033902395,-0.00048818636799974444,-0.0049384478479623795,0.010030539706349373,11.232754707336426,3.1466356631426606e-07,-2.5849924867316076e-08,-3.0830393793479516e-11,-0.03827653080224991,0.8500000238418579,0.0,0.8198128938676273,normal
6,10921,-0.001231150033902395,-0.00048818636799974444,-0.009876895695924759,0.020061079412698746,10.369897842407227,-3.2958260476334544e-07,2.1568558850049158e-07,-5.8199806085568184e-11,-0.03827653080224991,0.8500000238418579,0.0,0.8623245120049546,normal
7,10922,-0.001231150033902395,-0.00048818636799974444,0.002499952679499984,-1.536434137960896e-05,9.809951782226562,4.0039904547484184e-07,-1.8669878087962388e-08,2.253008890562569e-11,-0.03827653080224991,0.8500000238418579,0.0,0.8410539507868566,normal
8,10923,-0.001231150033902395,-0.00048818636799974444,-0.0049384478479623795,0.010030539706349373,9.47895336151123,2.135023748905951e-07,-1.7837084698157923e-08,-3.107380672218163e-11,-0.03827653080224991,0.8500000238418579,0.0,0.7847934365273277,normal
9,10924,-0.001231150033902395,-0.00048818636799974444,0.004999905358999968,-3.072868275921792e-05,9.295254707336426,2.189613326208928e-07,-5.466372243745354e-09,-3.4491257072666315e-11,-0.03827653080224991,0.8500000238418579,0.0,0.706595832109543,normal
10,10925,-0.001231150033902395,-0.00048818636799974444,0.002377037890255451,-0.020014986395835876,9.221508979797363,2.4011063715079217e-07,-3.1154028246049847e-09,5.95015703375168e-11,-0.03827653080224991,0.8500000238418579,0.0,0.6226704776287735,normal
11,10926,-0.001231150033902395,-0.00048818636799974444,0.002377037890255451,-0.020014986395835876,9.201872825622559,4.2340451500422205e-07,2.76660183651245e-09,7.352518593961577e-11,-0.03827653080224991,0.8500000238418579,0.0,0.5366114795213284,normal
12,10927,-0.0012311492114491784,-0.0004881450065133884,2.8686001300811768,-0.0778588205575943,9.195772171020508,-0.003285155864432454,-0.026747452095150948,-0.004254225641489029,-0.03827653080224991,0.8500000238418579,0.0,1.1039940124193117,normal
13,10928,-0.0012311464700189845,-0.0004879772303433807,9.804983139038086,-0.2175014466047287,9.105871200561523,-0.0037410364020615816,-0.037275057286024094,-0.011410541832447052,-0.03827653080224991,0.8500000238418579,0.0,2.12641536995162,normal
14,10929,-0.0012311429061497847,-0.00048774794309797197,6.302406311035156,-0.15464450418949127,9.325350761413574,-0.003740801475942135,-0.03280014544725418,-0.023635221645236015,-0.03827653080224991,0.8500000238418579,0.0,2.798649200569366,normal
15,10930,-0.001231137149105166,-0.00048744617901441646,5.220399856567383,-0.19821085035800934,9.390928268432617,-0.001128296717070043,-0.02715732902288437,0.0038601108826696873,-0.03827653080224991,0.8500000238418579,0.0,3.4479045527540455,normal
16,10931,-0.001231131255025275,-0.0004870955830186345,4.5922651290893555,-0.022951485589146614,9.461470603942871,-0.0005644526681862772,-0.02122601680457592,-0.011285090819001198,-0.03827653080224991,0.8500000238418579,0.0,4.028377058972335,normal
17,10932,-0.001231124401428474,-0.0004867082517176548,3.337514877319336,-0.10660328716039658,9.528558731079102,0.0003279931261204183,-0.01019973587244749,-0.002231480786576867,-0.03754285350441933,0.8500000238418579,0.0,4.3726284945598515,normal
18,10933,-0.0012311169995342652,-0.0004862944312460427,4.361886024475098,-0.12837103009223938,9.535517692565918,-0.00044680899009108543,-0.011029413901269436,-0.01981656812131405,-0.03754285350441933,0.8500000238418579,0.0,4.979990323003452,normal
19,10934,-0.0012311089122647445,-0.000485831299110084,3.9856762886047363,-0.07460156083106995,9.568924903869629,-0.0009161451016552746,-0.008660277351737022,-0.019258979707956314,-0.03754285350441933,0.8500000238418579,0.0,5.489369705707257,normal
20,10935,-0.001231099865520946,-0.00048534740056092586,3.0526974201202393,-0.10014958679676056,9.629924774169922,-0.0007210338371805847,-0.003693932667374611,-0.021075723692774773,-0.03754285350441933,0.8500000238418579,0.0,5.838238287003729,normal
21,10936,-0.0012310906816992429,-0.00048484115927017356,3.3237881660461426,-0.07795744389295578,9.638558387756348,-0.00014021387323737144,-0.0025244688149541616,-0.022559482604265213,-0.03464490547776222,0.8500000238418579,0.0,6.253170487078392,normal
22,10937,-0.0012310804012969356,-0.0004842909178564045,3.5796291828155518,-0.08523882925510406,9.6470308303833,-0.0006077774451114237,-0.0020823832601308823,-0.026548264548182487,-0.03464490547776222,0.8500000238418579,0.0,6.687978648644747,normal
23,10938,-0.001231068750172426,-0.0004836885548015853,3.6104423999786377,-0.11213484406471252,9.667267799377441,-0.0007792473188601434,-0.0017056240467354655,-0.027392467483878136,-0.03464490547776222,0.8500000238418579,0.0,7.131131993409037,normal
24,10939,-0.0012310558654036186,-0.0004830525062943319,3.8764843940734863,-0.1384143829345703,9.686742782592773,-0.0010144911939278245,-0.002554237376898527,-0.02830556407570839,-0.03464490547776222,0.8500000238418579,0.0,7.617137044170422,normal
25,10940,-0.0012310411986931058,-0.00048231252291705545,3.7170283794403076,-0.05473370850086212,9.691755294799805,0.00010235647641820833,-0.0015205584932118654,-0.02748856507241726,-0.030832946300506592,0.8500000238418579,0.0,8.08825560785035,normal
26,10941,-0.0012310262578409947,-0.00048158737758749405,4.3137102127075195,-0.09881225228309631,9.72447681427002,-0.0005833390750922263,-0.0045305578969419,-0.028782764449715614,-0.030832946300506592,0.8500000238418579,0.0,8.669503909044936,normal
27,10942,-0.0012310103574861841,-0.00048083026020592757,5.025866508483887,-0.12116594612598419,9.705597877502441,-0.0011495499638840556,-0.007085591088980436,-0.03041202388703823,-0.030832946300506592,0.8500000238418579,0.0,9.283396934309742,normal
28,10943,-0.0012309910303258675,-0.0004799573169553607,4.853551387786865,-0.14675934612751007,9.710074424743652,-0.0013807880459353328,-0.0063965339213609695,-0.032439298927783966,-0.030832946300506592,0.8500000238418579,0.0,9.872622491157284,normal
29,10944,-0.0012309725256045567,-0.00047908464784886246,5.175649642944336,-0.009285635314881802,9.7393217086792,0.0003056721470784396,-0.009024555794894695,-0.02908155508339405,-0.02579362690448761,0.8500000238418579,0.0,10.555578182448578,normal
30,10945,-0.001230951279438841,-0.0004781055765757233,5.744849681854248,-0.12880299985408783,9.71391487121582,-0.0004219469556119293,-0.009509451687335968,-0.02971183881163597,-0.02579362690448761,0.8500000238418579,0.0,11.257831454315467,normal
31,10946,-0.0012309287996288276,-0.00047711036507054296,5.433652877807617,-0.1555660367012024,9.750919342041016,-0.0011665039928629994,-0.008911492303013802,-0.03332046419382095,-0.02579362690448761,0.8500000238418579,0.0,11.916003242548829,normal
32,10947,-0.001230901796432704,-0.00047597136500136095,5.344329357147217,-0.17003242671489716,9.734854698181152,-0.0016040347982198,-0.007399864960461855,-0.03518027067184448,-0.02579362690448761,0.8500000238418579,0.0,12.599554374028532,normal
33,10948,-0.0012308858960921043,-0.0004748382590296547,5.062506198883057,0.9031875729560852,9.772844314575195,0.014850678853690624,-0.005835138726979494,-0.0010842890478670597,0.007955878973007202,0.8500000238418579,0.0,13.226939202097528,normal
34,10949,-0.0012308749303286959,-0.0004736696514010596,5.028756141662598,0.49600082635879517,9.761198043823242,0.010768639855086803,-0.004550634883344173,0.00838394183665514,0.007955878973007202,0.8500000238418579,0.0,13.840221099017487,normal
35,10950,-0.0012308651982095853,-0.00047241746409953787,5.023289680480957,0.20674629509449005,9.753954887390137,0.006314719095826149,-0.003565657651051879,0.011475044302642345,0.007955878973007202,0.8500000238418579,0.0,14.46736510853196,normal
36,10951,-0.0012308560143736713,-0.00047111860377033014,5.020534038543701,0.10603413730859756,9.761106491088867,0.0034081418998539448,-0.0029080312233418226,0.01273373980075121,0.007955878973007202,0.8500000238418579,0.0,15.093065413624949,normal
37,10952,-0.0012308464193324653,-0.00046974750647903586,5.074530124664307,0.04493901878595352,9.755823135375977,0.0004423521168064326,-0.002516990527510643,0.010833199135959148,0.005725595634430647,0.8500000238418579,0.0,15.73151168809975,normal
38,10953,-0.001230836138930158,-0.0004682425926142366,5.150439262390137,0.033601079136133194,9.748910903930664,-0.00029308750526979566,-0.002281583845615387,0.010515843518078327,0.005725595634430647,0.8500000238418579,0.0,16.408826113194912,normal
39,10954,-0.001230826543888952,-0.00046675457287766734,5.123567581176758,0.0712864100933075,9.771180152893066,-0.00048275775043293834,-0.0021456179674714804,0.010682765394449234,0.005725595634430647,0.8500000238418579,0.0,17.057070601507196,normal
40,10955,-0.0012308172229893444,-0.0004652308116081491,5.184194564819336,0.06967274844646454,9.759010314941406,-0.0005027743754908442,-0.0020668625365942717,0.01098039373755455,0.005725595634430647,0.8500000238418579,0.0,17.700651924191586,normal
41,10956,-0.0012308063942896297,-0.00046367624339891745,5.216832637786865,-0.10233329236507416,9.808279037475586,-0.0038770015817135572,-0.00221030181273818,0.005002385005354881,0.000835710670799017,0.8500000238418579,0.0,18.338254835872334,normal
42,10957,-0.0012307940578182297,-0.00046203055655487157,5.276813983917236,-0.05364168435335159,9.773934364318848,-0.002937962766736746,-0.0021088356152176857,0.0026525226421654224,0.000835710670799017,0.8500000238418579,0.0,18.995105505756744,normal
43,10958,-0.0012307802135467227,-0.000460206573262184,4.800865650177002,0.011164011433720589,9.74377155303955,-0.0019951150752604008,0.004561049398034811,-0.0008669886155985296,0.000835710670799017,0.8500000238418579,0.0,19.52218224957762,normal
44,10959,-0.0012307674658558199,-0.0004585297710663475,0.47670242190361023,-0.0044655827805399895,9.870322227478027,-0.001286662882193923,0.019165053963661194,0.0017321619670838118,0.000835710670799017,0.8500000238418579,0.0,19.47745657047932,normal
45,10960,-0.0012307543069169924,-0.000456875243076088,0.519616425037384,-0.054737791419029236,9.829668045043945,-0.002135069342330098,0.02157665230333805,-0.0003097373410128057,-0.0012491754023358226,0.8500000238418579,0.0,19.58898485660277,normal
46,10961,-0.0012307400514544042,-0.00045514309804639476,1.291723370552063,-0.019074980169534683,9.791647911071777,-0.0017655891133472323,0.02018125168979168,-0.001486350898630917,-0.0012491754023358226,0.8500000238418579,0.0,19.763622695564994,normal
