frame_id,image_num,latitude,longitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,steering_angle,throttle,brake,speed,label
0,1060814,0.00011419302408910426,0.0009559640122735676,-0.0021979622542858124,0.04000454768538475,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
1,1060816,0.00011419302408910426,0.0009559640122735676,-0.0026070773601531982,-0.01999405398964882,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
2,1060833,0.00011419302408910426,0.0009559640122735676,2.92360782623291e-05,-1.156687085313024e-05,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3,1060849,0.00011419302408910426,0.0009559640122735676,-0.002470705658197403,5.479669198393822e-06,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
4,1060867,0.00011419302408910426,0.0009559640122735676,-0.005516141653060913,-0.07997561246156693,9.810001373291016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
5,1060884,0.00011419302408910426,0.0009559640122735676,-0.005379766225814819,-0.05997607484459877,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
6,1060900,0.00011419302408910426,0.0009559640122735676,0.005301862955093384,0.039953406900167465,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
7,1060917,0.00011419302408910426,0.0009559640122735676,0.005574613809585571,0.07995247095823288,9.809999465942383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
8,1060935,0.00011419302408910426,0.0009559640122735676,-0.004970647394657135,2.2526364773511887e-05,9.810001373291016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
9,1060952,0.00011419302408910426,0.0009559640122735676,-0.0002435147762298584,-0.04001063480973244,9.810001373291016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
10,1060968,0.00011419302408910426,0.0009559640122735676,0.005301862955093384,0.039953406900167465,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
11,1060986,0.00011419302408910426,0.0009559640122735676,0.005301862955093384,0.039953406900167465,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
12,1061007,0.00011419302408910426,0.0009559640122735676,0.0003019794821739197,0.03998750075697899,9.809999465942383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
13,1061024,0.00011419302408910426,0.0009559640122735676,-0.00010713562369346619,-0.02001110091805458,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
14,1061042,0.00011419302408910426,0.0009559640122735676,0.007801804691553116,0.039936359971761703,9.809999465942383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
15,1061061,0.00011419302408910426,0.0009559640122735676,-0.0052433982491493225,-0.039976540952920914,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
16,1061079,0.00011419302408910426,0.0009559640122735676,0.0013473937287926674,0.009979676455259323,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
17,1061099,0.00011419302408910426,0.0009559640122735676,2.92360782623291e-05,-1.156687085313024e-05,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
18,1061116,0.00011419302408910426,0.0009559640122735676,2.92360782623291e-05,-1.156687085313024e-05,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
19,1061133,0.00011419302408910426,0.0009559640122735676,0.005301862955093384,0.039953406900167465,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
20,1061151,0.00011419302408910426,0.0009559640122735676,0.005301862955093384,0.039953406900167465,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
21,1061169,0.00011419302408910426,0.0009559640122735676,2.92360782623291e-05,-1.156687085313024e-05,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
22,1061186,0.00011419302408910426,0.0009559640122735676,0.00016560964286327362,0.019987966865301132,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
23,1061204,0.00011419302408910426,0.0009559640122735676,0.007801804691553116,0.039936359971761703,9.809999465942383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
24,1061222,0.00011419302408910426,0.0009559640122735676,0.00016560964286327362,0.019987966865301132,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
