frame_id,image_num,latitude,longitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,steering_angle,throttle,brake,speed,label
0,97844,-0.001231150033902395,-0.00048818636799974444,0.0,0.0,-0.2797842025756836,0.0,0.0,0.0,0.0,0.0,0.0,7.793936347961426,normal
1,97845,-0.001231150033902395,-0.00048818636799974444,6.145736551843584e-05,0.009999810717999935,0.09894561767578125,0.0,0.0,0.0,0.0,0.0,0.0,8.994372940063476,normal
2,97846,-0.001231150033902395,-0.00048818636799974444,6.145736551843584e-05,0.009999810717999935,0.06748104095458984,0.0,0.0,0.0,0.0,0.0,0.0,10.139727687835693,normal
3,97847,-0.001231150033902395,-0.00048818636799974444,6.145736551843584e-05,0.009999810717999935,0.06748104095458984,0.0,0.0,0.0,0.0,0.0,0.0,10.139727687835693,normal
4,97848,-0.001231150033902395,-0.00048818636799974444,0.009876895695924759,-0.020061079412698746,35.088417053222656,3.045432777071255e-07,-1.1680430844762668e-07,1.0916892390078203e-11,0.0,0.0,0.0,6.186499214172374,normal
5,97849,-0.001231150033902395,-0.00048818636799974444,0.009876895695924759,-0.020061079412698746,35.088417053222656,3.045432777071255e-07,-1.1680430844762668e-07,1.0916892390078203e-11,0.0,0.0,0.0,6.186499214172374,normal
6,97850,-0.001231150033902395,-0.00048818636799974444,0.0,0.0,31.80615234375,0.011398407630622387,-0.008134816773235798,-4.1087259887717664e-06,0.0,0.0,0.0,0.0134901358965584,normal
7,97851,-0.001231150033902395,-0.00048818636799974444,0.0,0.0,31.80615234375,0.011398407630622387,-0.008134816773235798,-4.1087259887717664e-06,0.0,0.0,0.0,0.0134901358965584,normal
8,97852,-0.001231150033902395,-0.0004881855798355471,-0.03155410289764404,0.004359770100563765,13.486114501953125,0.0016532306326553226,-0.0018115140264853835,-4.867685561293911e-07,0.0,0.0,0.0,0.8873132029689517,normal
9,97853,-0.001231150033902395,-0.0004881855798355471,-0.03155410289764404,0.004359770100563765,13.486114501953125,0.0016532306326553226,-0.0018115140264853835,-4.867685561293911e-07,0.0,0.0,0.0,0.8873132029689517,normal
10,97854,-0.001231150033902395,-0.00048818547703152136,-0.01175281498581171,0.0038180346600711346,11.619874000549316,-0.00015481270384043455,-0.00029038486536592245,-3.7707319933133476e-08,0.0,0.0,0.0,1.039986320579038,normal
11,97855,-0.0012311498968244905,-0.0004881855112995299,-0.017236625775694847,-0.006785079371184111,10.535008430480957,-0.0010490021668374538,0.0006207070546224713,2.354168486817798e-07,0.0,0.0,0.0,1.0807320340203688,normal
12,97856,-0.0012311496226828922,-0.00048818588824762435,0.00629964517429471,-0.008651288226246834,8.837884902954102,-0.0011053606867790222,0.0010459370678290725,1.7390509299275436e-07,0.0,0.0,0.0,0.7540197337094958,normal
13,97857,-0.0012311496226828922,-0.00048818588824762435,0.00629964517429471,-0.008651288226246834,8.837884902954102,-0.0011053606867790222,0.0010459370678290725,1.7390509299275436e-07,0.0,0.0,0.0,0.7540197337094958,normal
14,97858,-0.001231149348527083,-0.0004881859567836415,-0.003970794379711151,-0.008867144584655762,8.729340553283691,-0.0009250969742424786,0.0009146129596047103,1.1875364691604773e-07,0.0,0.0,0.0,0.6310866074378295,normal
15,97859,-0.001231149348527083,-0.0004881860595876672,-0.013844656758010387,0.05095359683036804,8.70457649230957,-0.0007590437890030444,0.0007733149686828256,7.91346792539116e-08,0.0,0.0,0.0,0.503992548726491,normal
16,97860,-0.001231149348527083,-0.0004881861281236844,-0.004216070752590895,0.02071109414100647,8.814308166503906,-0.0006076868157833815,0.0006310917669907212,5.13031856996804e-08,0.0,0.0,0.0,0.3915578505509,normal
17,97861,-0.0012311492114491784,-0.0004881862309277101,0.010288502089679241,-0.019618339836597443,9.134400367736816,-0.00039254387957043946,0.0004109967849217355,2.28653362910336e-08,0.0,0.0,0.0,0.22992019350847345,normal
18,97862,-0.0012311492114491784,-0.0004881862309277101,0.010288502089679241,-0.019618339836597443,9.134400367736816,-0.00039254387957043946,0.0004109967849217355,2.28653362910336e-08,0.0,0.0,0.0,0.22992019350847345,normal
19,97863,-0.0012311490743854847,-0.00048818626519571873,0.015190791338682175,-0.019744742661714554,9.177485466003418,-0.0003108489327132702,0.0003231916343793273,1.524706583211355e-08,0.0,0.0,0.0,0.1156303209567645,normal
20,97864,-0.0012311490743854847,-0.00048818626519571873,-0.009633075445890427,0.020342055708169937,9.2548246383667,-0.0002529163029976189,0.00025973821175284684,9.974463033302072e-09,0.0,0.0,0.0,0.1156303209567645,normal
21,97865,-0.0012311490743854847,-0.00048818626519571873,-0.004689684137701988,0.020257217809557915,9.465303421020508,-0.00019821047317236662,0.00019852725381497294,7.234079557605355e-09,0.0,0.0,0.0,0.07980663924730379,normal
22,97866,-0.0012311490743854847,-0.0004881862994637273,0.005108668468892574,0.00011761643690988421,9.603901863098145,-0.00012909364886581898,0.00012223054363857955,3.3927789466758895e-09,0.0,0.0,0.0,0.02773501189501031,normal
23,97867,-0.0012311490743854847,-0.0004881862994637273,0.00014217683929018676,0.010118313133716583,9.673208236694336,-0.00010080653737531975,9.078276343643665e-05,2.6604278779984725e-09,0.0,0.0,0.0,0.01383443630096416,normal
24,97868,-0.0012311490743854847,-0.0004881862994637273,0.00014217683929018676,0.010118313133716583,9.673208236694336,-0.00010080653737531975,9.078276343643665e-05,2.6604278779984725e-09,0.0,0.0,0.0,0.01383443630096416,normal
25,97869,-0.0012311490743854847,-0.0004881862994637273,0.005181613843888044,0.020061608403921127,9.670581817626953,-7.828495290596038e-05,6.692537135677412e-05,1.707631813729904e-09,0.0,0.0,0.0,0.0005452798890611203,normal
26,97870,-0.0012311490743854847,-0.00048818636799974444,-0.009960521012544632,0.0001285791367990896,9.693775177001953,-5.890756438020617e-05,4.7691741201560944e-05,1.2096192936184025e-09,0.0,0.0,0.0,0.011618189437188687,normal
27,97871,-0.0012311490743854847,-0.00048818636799974444,3.968369128415361e-05,6.779440445825458e-05,9.790910720825195,-4.4759664888260886e-05,3.3413631172152236e-05,8.594969180819589e-10,0.0,0.0,0.0,0.012935793790711195,normal
28,97872,-0.0012311490743854847,-0.00048818636799974444,-0.0048982747830450535,0.010099170729517937,9.911836624145508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
29,97873,-0.0012311490743854847,-0.00048818636799974444,-0.009837135672569275,0.0201290063560009,9.810009956359863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
30,97874,-0.0012311490743854847,-0.00048818636799974444,0.00010121837840415537,0.01006773766130209,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
31,97875,-0.0012311490743854847,-0.00048818636799974444,0.005039666313678026,3.719790038303472e-05,9.809995651245117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
32,97876,-0.0012311490743854847,-0.00048818636799974444,-0.014837040565907955,0.020159734413027763,9.810009956359863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
33,97877,-0.0012311490743854847,-0.00048818636799974444,-0.014837040565907955,0.020159734413027763,9.810009956359863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
34,97878,-0.0012311490743854847,-0.00048818636799974444,0.004793837200850248,-0.0399620458483696,9.809990882873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
35,97879,-0.0012311490743854847,-0.00048818636799974444,-0.002429462969303131,0.005083196330815554,9.810003280639648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
36,97879,-0.0012311490743854847,-0.00048818636799974444,0.009793742559850216,-0.03999277576804161,9.809990882873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
37,97881,-0.0012311490743854847,-0.00048818636799974444,0.009793742559850216,-0.03999277576804161,9.809990882873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
38,97882,-0.0012311490743854847,-0.00048818636799974444,0.004978209268301725,-0.009962613694369793,9.809995651245117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
39,97882,-0.0012311490743854847,-0.00048818636799974444,0.002508985111489892,-0.004947342909872532,9.809995651245117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
40,97883,-0.0012311490743854847,-0.00048818636799974444,-0.019714031368494034,0.040190085768699646,9.810014724731445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
41,97885,-0.0012311490743854847,-0.00048818636799974444,-0.019714031368494034,0.040190085768699646,9.810014724731445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
42,97886,-0.0012311490743854847,-0.00048818636799974444,0.005039666313678026,3.719796586665325e-05,9.810005187988281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
43,97887,-0.0012311490743854847,-0.00048818636799974444,0.009855200536549091,-0.0299929641187191,9.809995651245117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
44,97888,-0.0012311490743854847,-0.00048818636799974444,-0.009837135672569275,0.0201290063560009,9.810005187988281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
45,97889,-0.0012311490743854847,-0.00048818636799974444,-0.009837135672569275,0.0201290063560009,9.810005187988281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
46,97890,-0.0012311490743854847,-0.00048818636799974444,-0.004898686893284321,0.010098466649651527,9.809995651245117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
47,97891,-0.0012311490743854847,-0.00048818636799974444,-0.00483722984790802,0.020098276436328888,9.810009956359863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
48,97892,-0.0012311490743854847,-0.00048818636799974444,-0.004898686893284321,0.010098466649651527,9.810005187988281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
49,97893,-0.0012311490743854847,-0.00048818636799974444,-0.014714125543832779,0.04015935957431793,9.810005187988281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
50,97894,-0.0012311490743854847,-0.00048818636799974444,-0.0097756776958704,0.03012881800532341,9.810009956359863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
51,97895,-0.0012311490743854847,-0.00048818636799974444,-0.004960144404321909,9.865527681540698e-05,9.810005187988281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
52,97896,-0.0012311490743854847,-0.00048818636799974444,0.004978209268301725,-0.009962613694369793,9.809990882873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
53,97897,-0.0012311490743854847,-0.00048818636799974444,-0.009714220650494099,0.04012862965464592,9.810005187988281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
54,97898,-0.0012311490743854847,-0.00048818636799974444,-0.009837135672569275,0.0201290063560009,9.810014724731445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
55,97899,-0.0012311490743854847,-0.00048818636799974444,-0.00020606820180546492,-0.039931315928697586,9.809995651245117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
56,97900,-0.0012311490743854847,-0.00048818636799974444,0.009793742559850216,-0.03999277576804161,9.809990882873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
57,97901,-0.0012311490743854847,-0.00048818636799974444,0.009916657581925392,-0.01999315246939659,9.809995651245117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
58,97902,-0.0012311490743854847,-0.00048818636799974444,-0.00483722984790802,0.020098276436328888,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
59,97903,-0.0012311490743854847,-0.00048818636799974444,0.010039572604000568,6.469203526648926e-06,9.809990882873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
60,97904,-0.0012311490743854847,-0.00048818636799974444,3.976108564529568e-05,6.792662316001952e-05,9.810005187988281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
61,97905,-0.0012311490743854847,-0.00048818636799974444,0.004978209268301725,-0.009962613694369793,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
62,97906,-0.0012311490743854847,-0.00048818636799974444,0.00016267571481876075,0.020067548379302025,9.810005187988281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
63,97907,-0.0012311490743854847,-0.00048818636799974444,-8.315355080412701e-05,-0.019931694492697716,9.810005187988281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
64,97908,-0.0012311490743854847,-0.00048818636799974444,-8.315356535604224e-05,-0.019931694492697716,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
65,97909,-0.0012311490743854847,-0.00048818636799974444,0.005039666313678026,3.719790038303472e-05,9.809995651245117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
66,97910,-0.0012311490743854847,-0.00048818636799974444,-0.00483722984790802,0.020098276436328888,9.810009956359863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
67,97911,-0.0012311490743854847,-0.00048818636799974444,-0.014714125543832779,0.04015935957431793,9.810014724731445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
68,97912,-0.0012311490743854847,-0.00048818636799974444,0.005039666313678026,3.719792948686518e-05,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
69,97913,-0.0012311490743854847,-0.00048818636799974444,0.005039666313678026,3.719786400324665e-05,9.809990882873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
70,97914,-0.0012311490743854847,-0.00048818636799974444,0.005039666313678026,3.719796586665325e-05,9.810005187988281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
71,97915,-0.0012311490743854847,-0.00048818636799974444,0.004916751757264137,-0.01996242254972458,9.809995651245117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
72,97916,-0.0012311490743854847,-0.00048818636799974444,-0.009652763605117798,0.05012843757867813,9.810014724731445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
73,97917,-0.0012311490743854847,-0.00048818636799974444,0.004978209268301725,-0.009962613694369793,9.809995651245117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
74,97918,-0.0012311490743854847,-0.00048818636799974444,-0.00483722984790802,0.020098276436328888,9.810005187988281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
75,97919,-0.0012311490743854847,-0.00048818636799974444,0.009916657581925392,-0.01999315246939659,9.809990882873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
76,97920,-0.0012311490743854847,-0.00048818636799974444,0.004916751757264137,-0.01996242254972458,9.809995651245117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
77,97921,-0.0012311490743854847,-0.00048818636799974444,0.009978114627301693,-0.009993341751396656,9.809990882873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
78,97922,-0.0012311490743854847,-0.00048818636799974444,0.00016267570026684552,0.020067548379302025,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
79,97923,-0.0012311490743854847,-0.00048818636799974444,0.004978209268301725,-0.009962613694369793,9.809990882873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
80,97924,-0.0012311490743854847,-0.00048818636799974444,3.976108564529568e-05,6.792662316001952e-05,9.810005187988281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
81,97925,-0.0012311490743854847,-0.00048818636799974444,0.005101123824715614,0.010037009604275227,9.810005187988281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
82,97926,-0.0012311490743854847,-0.00048818636799974444,0.005039666313678026,3.719790038303472e-05,9.809995651245117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
83,97927,-0.0012311490743854847,-0.00048818636799974444,0.005039666313678026,3.719790038303472e-05,9.809995651245117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
84,97928,-0.0012311490743854847,-0.00048818636799974444,-0.005083058960735798,-0.019900966435670853,9.809995651245117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
85,97929,-0.0012311490743854847,-0.00048818636799974444,-0.00483722984790802,0.020098276436328888,9.810009956359863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
86,97930,-0.0012311490743854847,-0.00048818636799974444,0.00010121836385224015,0.01006773766130209,9.809995651245117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
87,97931,-0.0012311490743854847,-0.00048818636799974444,0.005101123824715614,0.010037008672952652,9.809995651245117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
88,97932,-0.0012311490743854847,-0.00048818636799974444,0.009978114627301693,-0.009993341751396656,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
89,97933,-0.0012311490743854847,-0.00048818636799974444,0.00010121840750798583,0.01006773766130209,9.810005187988281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
90,97934,-0.0012311490743854847,-0.00048818636799974444,0.009978114627301693,-0.009993341751396656,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
91,97935,-0.0012311490743854847,-0.00048818636799974444,-0.014591211453080177,0.06015897914767265,9.810014724731445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
92,97936,-0.0012311490743854847,-0.00048818636799974444,-0.004898686893284321,0.010098466649651527,9.809995651245117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
93,97937,-0.0012311490743854847,-0.00048818636799974444,-0.009775678627192974,0.03012881800532341,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
94,97938,-0.0012311490743854847,-0.00048818636799974444,-0.00483722984790802,0.020098276436328888,9.810005187988281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
95,97939,-0.0012311490743854847,-0.00048818636799974444,0.00010121837840415537,0.01006773766130209,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
96,97940,-0.0012311490743854847,-0.00048818636799974444,-0.009960049763321877,0.00012938390136696398,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
97,97941,-0.0012311490743854847,-0.00048818636799974444,0.00016267570026684552,0.020067548379302025,9.8100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
